"town_code","town_name","grand_list_year","residential_net","residential_ratio","residential_equalized","apartments_net","apartments_ratio","apartments_equalized","cip_net","cip_ratio","cip_equalized","vacant_net","vacant_ratio","vacant_equalized","land_use_net","land_use_ratio","land_use_equalized","ten_mill_net","ten_mill_ratio","ten_mill_equalized","total_real_property","total_real_property_equalized","total_personal_property_mvpp","total_personal_property_ratio","total_personal_property_equalized","total_net_assessment","total_equalized"
"37","Derby","2012","498659350","81","617381887","17679550","81","21888758","114177320","81","141361050","11363490","81","14068949","442680","70","632400","0","100","0","642322390","795333044","103695602","70","148136574","746017992","943469618"
"37","Derby","2011","498263600","70","711805142.86","17758370","70","25369100","115121800","70","164459714.29","10577350","70","15110500","442680","70","632400","0","100","0","642163800","917376857.14","104401064","70","149144377.14","746564864","1066521234.29"
"36","Deep River","2024","405181950","41.51","976106841.72","3242470","42.19","7685399.38","60235710","40.75","147817693.25","6334720","60.96","10391601.05","357470","70.00","510671.43","0","100.00","0.00","475352320","1142512206.00","85899650.00","70.00","122713785.71","561251970","1265225992.00"
"36","Deep River","2023","401818090","44.15","910120249.15","3242470","44.31","7317693.52","67763450","55.45","122206402.16","6517630","44.31","14709162.72","366890","70","524128.57","0","100","0","479708530","1054877637","89804530","70","128292185.71","569513060","1183169823"
"36","Deep River","2022","396103480","49.69","797149285.57","3242470","50.26","6451392.76","76279000","129.43","58934559.22","6925030","54.15","12788605.72","426780","70","609685.71","0","100","0","482976760","875933530","90329603","70","129042290","573306363","1004975820"
"36","Deep River","2021","392820230","55.22","711373107.57","3242470","56.85","5703553.21","76429990","65.8","116155000","7206080","73.17","9848407.82","417790","70","596842.86","0","100","0","480116560","843676912","90721130","70","129601614.29","570837690","973278526"
"36","Deep River","2020","389616670","70","556595242.86","3242470","70","4632100","76693750","70","109562500","7544110","70","10777300","456640","70","652342.86","0","100","0","477553640","682219486","76803507","70","109719295.71","554357147","791938782"
"36","Deep River","2019","376077315","66.58","564850277.86","3143700","67.34","4668399.17","52493560","80.61","65120406.90","7943560","83.55","9507552.36","319030","70","455757.14","0","100","0","439977165","644602393","71249040","70","101784342.86","511226205","746386736"
"36","Deep River","2018","375326905","65.87","569799461.06","3143700","66.84","4703321.36","53109840","86.89","61123075.15","8228460","117.92","6978002.04","309740","70","442485.71","0","100","0","440118645","643046345.33","69396465","70","99137807.14","509515110","742184152.47"
"36","Deep River","2017","373023205","69.64","535645038.77","3139500","69.44","4521169.35","52653930","69.44","75826512.10","8308190","69.44","11964559.33","309250","70","441785.71","0","100","0","437434075","628399065.27","65967070","70","94238671.43","503401145","722637736.70"
"36","Deep River","2016","372556880","70.46","528749474.88","3139500","70.46","4455719.56","50228500","70.46","71286545.56","8024480","70.46","11388702.81","297010","70","424300","0","100","0","434246370","616304742.80","64859235","70","92656050","499105605","708960792.80"
"36","Deep River","2015","369347720","70","527639600","3131030","70","4472900","49264390","70","70377700","8895350","70","12707642.86","297850","70","425500","0","100","0","430936340","615623342.86","59606064","70","85151520","490542404","700774862.86"
"36","Deep River","2014","385717670","70.91","543953843","3136140","70.91","4422705","44719700","70.91","63065435","9518700","70.91","13423636","231280","70","330400","0","100","0","443323490","625196018","56726549","70","81037927","500050039","706233946"
"36","Deep River","2013","383594040","73.34","523035233","2724120","73.34","3714371","44515910","73.34","60697996","9998550","100.1","9988561","227750","70","325357","0","100","0","441060370","597761519","49763666","70","71090951","490824036","668852470"
"36","Deep River","2012","381032740","72","528111906","2779210","73","3798811","44260580","73","60498332","10227870","101","10146696","227750","70","325357","0","100","0","438528150","602881103","49905053","70","71292933","488433203","674174035"
"36","Deep River","2011","378496670","70.83","534373386.98","2779210","70.94","3917691.01","43408960","70.94","61191091.06","10645840","70.94","15006822.67","173530","70","247900","0","100","0","435504210","614736891.72","47500589","70","67857984.29","483004799","682594876.01"
"35","Darien","2024","9604611063","52.64","18245841685.03","68523350","52.73","129951355.96","858977210","61.43","1398302474.36","132776620","52.73","251804703.21","0","70.00","0.00","0","100.00","0.00","10664888243","20025900218.00","542742401.00","70.00","775346287.14","11207630644","20801246505.00"
"35","Darien","2023","9528664079","70","13612377255.71","68523350","70","97890500","843617040","70","1205167200","146800560","70","209715085.71","0","70","0","0","100","0","10587605029","15125150042","527057135","70","752938764.29","11114662164","15878088806"
"35","Darien","2022","7494683611","50.02","14983373872.45","51891250","50.03","103720267.84","731487030","51.33","1425067270.60","109129600","50.03","218128323.01","0","70","0","0","100","0","8387191491","16730289734","542121995","70","774459992.86","8929313486","17504749727"
"35","Darien","2021","7418036885","52.61","14100051102.45","50661250","52.64","96240976.44","696967580","54.29","1283786295.82","108078900","51.37","210393030.95","0","70","0","0","100","0","8273744615","15690471405","521779670","70","745399528.57","8795524285","16435870934"
"35","Darien","2020","7343847005","60.63","12112563095.83","48081250","60.7","79211285.01","679330660","60.7","1119160889.62","104582670","65.1","160649262.67","0","70","0","0","100","0","8175841585","13471584534","453422670","70","647746671.43","8629264255","14119331205"
"35","Darien","2019","7279160729","68.87","10569421706.11","48081250","68.68","70007644.15","696560186","68.68","1014211103.67","107524420","60.09","178938958.23","0","70","0","0","100","0","8131326585","11832579412","437088867","70","624412667.14","8568415452","12456992079"
"35","Darien","2018","7225858887","70","10322655552.86","46790870","70","66844100","667198700","70","953141000","109567720","70","156525314.29","0","70","0","0","100","0","8049416177","11499165967.14","424159782","70","605942545.71","8473575959","12105108512.86"
"35","Darien","2017","7386035297","65.05","11354397074.56","38718200","65","59566461.54","626178470","64.09","977029911.06","115857510","65","178242323.08","0","70","0","0","100","0","8166789477","12569235770.24","423354318","70","604791882.86","8590143795","13174027653.09"
"35","Darien","2016","7332832680","63.54","11540498394.71","39723670","63.58","62478247.88","618460760","63.58","972728468.07","113894900","63.58","179136363.64","0","70","0","0","100","0","8104912010","12754841474.30","407792167","70","582560238.57","8512704177","13337401712.87"
"35","Darien","2015","7224079800","63.08","11452250792.64","39723670","62.96","63093503.81","651103530","57.8","1126476695.50","127837850","57.47","222442752.74","0","70","0","0","100","0","8042744850","12864263744.70","404089365","70","577270521.43","8446834215","13441534266.13"
"35","Darien","2014","7162371140","62.3","11496582889","39723670","62","64070435","652289610","51.59","1264372185","97767330","62","157689242","0","70","0","0","100","0","7952151750","12982714751","404224115","70","577463021","8356375865","13560177773"
"35","Darien","2013","7046511470","70","10066444957","39723670","70","56748100","649904150","70","928434500","115313530","70","164733614","0","70","0","0","100","0","7851452820","11216361171","399422032","70","570602903","8250874852","11786964074"
"35","Darien","2012","7655898320","71","10743612574","37886310","71","53129028","649624480","69","946284749","157234280","105","149519095","0","70","0","0","100","0","8500643390","11892545445","391198900","70","558855571","8891842290","12451401017"
"35","Darien","2011","7611060280","75.59","10068871914.27","37886310","75.72","50034746.43","664355560","97.56","680971258.71","149857050","82.1","182529902.56","0","70","0","0","100","0","8463159200","10982407821.98","393228591","70","561755130","8856387791","11544162951.98"
"34","Danbury","2024","6191849360","53.28","11621338888.89","567184390","43.02","1318420246.40","2112898956","63.35","3335278541.44","112510570","56.09","200589356.39","1242700","70.00","1775285.71","0","100.00","0.00","8985685976","16477402318.00","1489044510.00","70.00","2127206442.86","10474730486","18604608761.00"
"34","Danbury","2023","6165491878","55.58","11093004458.44","568787750","55.57","1023551826.53","2150080830","58.38","3682906526.21","115006490","52.09","220784200.42","1242700","70","1775285.71","0","100","0","9000609648","16022022297","1452601390","70","2075144842.86","10453211038","18097167140"
"34","Danbury","2022","6151267403","70","8787524861.43","571939660","70","817056657.14","2197551740","70","3139359628.57","117974210","70","168534585.71","894310","70","1277585.71","0","100","0","9039627323","12913753319","1420054508","70","2028649297.14","10459681831","14942402616"
"34","Danbury","2021","4405242475","46.65","9443177867.10","275961800","46.86","588906956.89","1981658338","59.18","3348527100.37","124400255","62.46","199167875.44","784100","70","1120142.86","77600","100","77600","6788124568","13580977542","1361646747","70","1945209638.57","8149771315","15526187181"
"34","Danbury","2020","4364451995","53.01","8233261639.31","402970100","53.14","758317839.67","1853461003","60.4","3068644044.70","129564300","58.21","222580828.04","546000","70","780000","325700","100","325700","6751319098","12283910052","1202645166","70","1718064522.86","7953964264","14001974575"
"34","Danbury","2019","4339974125","60.38","7187767679.70","403549000","60.62","665702738.37","1858714173","68.6","2709495879.01","127348700","79.34","160510083.19","532100","70","760142.86","332600","100","332600","6730450698","10724569123","1173628900","70","1676612714.29","7904079598","12401181837"
"34","Danbury","2018","4302179593","62.27","6909466944.51","403441600","53.85","749264741.39","1866118273","72.9","2560008605.53","138015200","73.83","186936475.69","525700","70","751000","332600","100","332600","6710612966","10406760367.11","1139631594","70","1628045134.29","7850244560","12034805501.40"
"34","Danbury","2017","4266035435","70","6094336335.71","402585100","70","575121571.43","1867156200","70","2667366000","136557500","70","195082142.86","525700","70","751000","342600","100","342600","6673202535","9532999650","1065538383","70","1522197690","7738740918","11055197340"
"34","Danbury","2016","3968655970","64.77","6127305805.16","315259400","55.42","568854926.02","1710511200","65.39","2615860529.13","138430100","63.6","217657389.94","85700","70","122428.57","240300","100","240300","6133182670","9530041378.82","1003022253","70","1432888932.86","7136204923","10962930311.67"
"34","Danbury","2015","3932041720","65.27","6024271058.68","290130200","65.63","442069480.42","1730800500","72.52","2386652647.55","137764600","76.38","180367373.66","85700","70","122428.57","240200","100","240200","6091062920","9033723188.87","940927175","70","1344181678.57","7031990095","10377904867.45"
"34","Danbury","2014","3899527465","66.83","5834995459","269407900","58","464496379","1730117800","73.05","2368402190","147812200","132.33","111699690","85700","70","122429","239900","100","239900","6047190965","8779956047","904624088","70","1292320126","6951815053","10072276173"
